family	dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	xA	yA	xB	yB	xC	yC	xD	yD	xE	yE	xF	yF	xG	yG	xH	yH	xI	yI
grapevine	CA_populations	pop3	16117140	2019	NA	NA	NA	394.7973	316.7451	391.9926	285.2559	399.8629	256.8235	436.1464	250.8818	-893.353	552.8504	-758.9397	444.3411	-1068.661	-920.3714	170.696	-112.7008	217.4152	-1905.841
grapevine	CA_populations	pop3	16117140	2019	NA	NA	NA	411.926	329.4078	409.1062	302.7797	417.5775	275.9622	451.172	271.883	-900.6	637.0736	-564.9655	378.6648	-968.5319	-1002.567	78.9291	-198.1636	174.623	-1912.972
grapevine	CA_populations	pop3	16117140	2019	NA	NA	NA	404.2626	372.3982	394.8039	342.4036	407.023	315.0933	446.8399	306.6865	-908.6847	581.7853	-416.8668	339.6775	-893.2265	-1003.484	19.70351	-290.5829	56.12235	-1949.072
grapevine	CA_populations	pop3	16117141	2019	NA	NA	NA	418.1698	350.3632	396.5706	311.6164	414.5262	272.7752	461.2125	272.0153	-857.8986	515.9	-727.4646	352.6667	-1015.406	-882.9062	-93.05302	-364.7314	172.2341	-2031.382
grapevine	CA_populations	pop3	16117141	2019	NA	NA	NA	395.1353	287.5128	392.0015	262.5686	405.2786	230.7492	449.7868	223.987	-837.3361	595.4728	-727.136	410.3163	-1090.104	-856.7929	110.023	-151.8991	328.9142	-1955.846
grapevine	CA_populations	pop3	16117141	2019	NA	NA	NA	484.8928	482.0088	477.9701	449.242	484.0086	418.7185	527.9314	410.1583	-785.6745	476.9988	-707.7318	348.7658	-1039.095	-849.0852	-84.16409	-366.7811	94.205	-1944.566
grapevine	CA_populations	pop3	16117142	2019	NA	NA	NA	348.0962	300.6198	337.3048	280.3816	348.7816	235.3684	417.2991	219.2291	-849.3445	474.5097	-690.8798	323.6108	-1123.177	-801.7823	370.0261	204.4039	30.40513	-1963.584
grapevine	CA_populations	pop3	16117142	2019	NA	NA	NA	333.3545	277.3346	305.2723	248.5545	331.1076	208.9231	392.8013	212.4896	-734.0809	661.0388	-460.8065	364.8748	-1021.512	-840.99	304.6126	106.8941	224.6486	-2061.052
grapevine	CA_populations	pop3	16117142	2019	NA	NA	NA	300.4231	252.4233	282.0689	233.4387	289.7899	199.7787	343.2432	189.1944	-648.9851	568.0369	-588.2105	490.0479	-1092.217	-790.8755	274.1248	136.2682	450.6364	-1999.372
grapevine	CA_populations	pop3	16117143	2019	NA	NA	NA	290.7994	247.0731	281.034	216.0158	300.191	189.2998	341.0303	181.9505	-580.6292	730.8449	-455.8723	515.6827	-1018.259	-855.5955	279.8129	121.3713	479.1418	-2031.143
grapevine	CA_populations	pop3	16117143	2019	NA	NA	NA	349.2275	262.6981	341.9911	233.8633	354.4751	198.345	388.6164	191.6481	-711.8281	625.3576	-642.7965	461.8388	-1022.527	-1089.13	326.0218	137.7288	171.123	-1922.79
grapevine	CA_populations	pop3	16117143	2019	NA	NA	NA	343.5333	235.5146	341.6384	210.8633	352.8727	182.367	410.4995	180.0541	-740.1708	703.4188	-698.8118	507.1251	-1179.19	-621.9477	306.4013	61.63818	396.1815	-1867.601
grapevine	CA_populations	pop3	16117144	2019	NA	NA	NA	360.5445	283.5691	332.7035	248.8332	362.3396	217.8506	426.7947	196.0065	-889.6049	717.1812	-798.531	560.0605	-857.3336	-976.6541	-168.3642	-536.4054	353.2458	-1693.59
grapevine	CA_populations	pop3	16117144	2019	NA	NA	NA	389.0703	345.0646	366.5066	317.4453	386.8538	281.8809	446.6599	278.8501	-864.5058	638.3273	-701.2187	414.4824	-924.5	-884.7663	-152.8971	-520.4653	252.5568	-2010.393
grapevine	CA_populations	pop3	16117144	2019	NA	NA	NA	335.7461	246.7193	308.9282	227.8904	327.7572	201.0725	396.4931	198.5914	-869.4602	741.13	-780.4293	592.1919	-1009.322	-908.0774	-170.3445	-599.9252	501.7492	-1626.965
grapevine	CA_populations	pop3	16117145	2019	NA	NA	NA	402.7007	357.5044	387.592	329.0077	410.0617	280.836	455.4396	279.4076	-877.8448	595.6956	-744.1962	419.0627	-1057.091	-765.3319	-312.7544	-696.3774	348.1094	-1898.011
grapevine	CA_populations	pop3	16117145	2019	NA	NA	NA	326.5264	260.2564	313.4084	230.9302	325.5628	195.9047	377.5489	196.8548	-748.3061	879.8294	-641.665	652.9357	-876.2372	-902.9986	-264.4502	-665.0377	544.9155	-1798.893
grapevine	CA_populations	pop3	16117145	2019	NA	NA	NA	396.9104	332.0969	384.5229	306.6328	392.0516	284.4312	428.617	275.8091	-796.6242	645.1947	-709.6773	435.091	-1061.931	-824.5758	-407.4577	-688.8481	470.1354	-1927.397
grapevine	CA_populations	pop3	16117146	2019	NA	NA	NA	441.7712	355.0577	423.5428	312.9677	438.11	275.5972	495.6415	264.8295	-993.1117	618.6754	-782.2723	466.8153	-802.9573	-930.6046	-380.3631	-588.1142	262.6256	-1832.905
grapevine	CA_populations	pop3	16117146	2019	NA	NA	NA	361.0381	340.3994	350.4851	300.9177	364.1193	262.9037	397.4317	253.9997	-893.1151	670.6629	-778.1092	455.5127	-899.5476	-844.5424	-540.8116	-815.5053	480.7902	-1689.389
grapevine	CA_populations	pop3	16117146	2019	NA	NA	NA	364.1832	294.4782	343.775	275.6905	350.9144	234.6059	390.8817	231.5607	-818.4934	795.9185	-719.5716	607.7804	-796.7379	-937.2608	-421.5956	-704.6603	565.6564	-1814.844
grapevine	CA_populations	pop3	16117147	2019	NA	NA	NA	504.2245	361.5441	465.8577	336.4844	489.7701	291.5162	574.4356	269.9796	-950.6466	452.6642	-879.1932	355.2149	-956.3941	-733.121	-548.7126	-872.0862	183.7797	-1684.779
grapevine	CA_populations	pop3	16117147	2019	NA	NA	NA	470.8619	350.1622	429.584	317.6776	463.0989	289.0328	523.6361	270.8146	-918.7015	531.4522	-854.6247	429.4379	-965.5008	-842.8637	-481.7218	-931.1015	212.2423	-1641.692
grapevine	CA_populations	pop3	16117147	2019	NA	NA	NA	455.3359	293.6607	414.1002	271.7481	439.2356	221.4919	518.814	208.9363	-852.0857	633.7249	-815.3422	499.0604	-933.4242	-846.0298	-474.6346	-964.5367	278.3662	-1656.157
grapevine	CA_populations	pop3	16117148	2019	NA	NA	NA	393.861	337.0772	367.788	319.7989	396.022	269.4222	451.088	263.397	-780.691	740.5108	-712.3342	609.1467	-880.1266	-939.4902	-511.7119	-998.4534	273.5906	-1584.376
grapevine	CA_populations	pop3	16117148	2019	NA	NA	NA	383.1382	343.7648	363.1807	319.3201	399.9997	284.9335	458.824	280.2597	-659.1093	637.8714	-590.8109	508.0234	-923.1928	-891.975	-526.3654	-943.7672	323.7238	-1960.295
grapevine	CA_populations	pop3	16117148	2019	NA	NA	NA	378.6988	296.0526	352.8522	269.6359	374.2746	223.0949	431.8469	220.2373	-837.4454	706.0979	-773.7055	606.4552	-820.4619	-748.8022	-416.0714	-947.6987	365.4765	-1739.012
grapevine	CA_populations	pop3	16117150	2019	NA	NA	NA	396.1934	398.2899	385.9925	373.7458	389.6812	342.3059	448.234	333.4153	-705.8413	568.8525	-548.9382	402.1256	-972.4358	-901.6241	-455.5304	-864.9881	228.548	-1984.873
grapevine	CA_populations	pop3	16117150	2019	NA	NA	NA	433.4453	420.2199	429.4574	396.3644	440.1941	372.6774	486.8952	367.1251	-797.9027	473.3479	-599.1592	359.1036	-783.7985	-867.6528	-522.2283	-837.895	-18.0361	-2060.62
grapevine	CA_populations	pop3	16117150	2019	NA	NA	NA	455.267	397.3727	448.0064	366.7286	449.9512	334.956	495.2606	328.2328	-815.0125	527.1149	-689.6313	406.63	-922.5875	-950.5626	-392.4366	-770.2903	76.58623	-1917.471
grapevine	CA_populations	pop1	16118001	2019	NA	NA	NA	242.2992	209.413	226.9197	175.0028	241.4123	143.1307	292.7912	148.0993	-615.1111	939.374	-577.7016	697.3037	-1077.075	-666.0178	-125.0599	-372.4499	763.7221	-1654.292
grapevine	CA_populations	pop1	16118001	2019	NA	NA	NA	311.4479	257.2301	313.1184	229.5834	323.6936	201.4841	371.8429	205.4234	-743.5204	818.4939	-581.8081	597.6393	-977.0629	-748.7669	-386.133	-753.6212	554.5956	-1717.625
grapevine	CA_populations	pop1	16118001	2019	NA	NA	NA	339.0571	311.8675	340.5815	276.3135	362.3495	242.7693	412.3503	245.9354	-705.9532	689.1405	-575.7582	494.397	-1023.085	-817.3331	-167.7429	-468.5129	338.7514	-2055.976
grapevine	CA_populations	pop1	16118002	2019	NA	NA	NA	409.4336	284.6484	385.3215	260.1901	412.8169	225.6349	477.0618	215.2321	-817.4923	626.4751	-666.9916	495.7496	-921.7866	-766.7883	-444.0665	-847.9903	352.5694	-1889.788
grapevine	CA_populations	pop1	16118002	2019	NA	NA	NA	353.4458	258.3799	337.4309	242.4309	372.6688	216.3251	446.6993	205.0398	-654.7922	708.0168	-609.0207	526.1193	-984.2341	-746.1165	-442.1292	-773.0262	560.3629	-1921.087
grapevine	CA_populations	pop1	16118002	2019	NA	NA	NA	340.5191	254.0579	344.5331	207.0581	401.8114	202.0564	465.0196	200.2784	-750.1865	741.1809	-524.2682	495.0619	-962.1558	-701.8347	-295.5762	-498.778	540.3846	-1944.217
grapevine	CA_populations	pop1	16118004	2019	NA	NA	NA	364.7541	300.3469	357.0569	255.1732	361.7017	206.0351	418.5766	201.1543	-850.3177	739.368	-725.5548	558.8427	-1063.694	-665.4967	93.61736	-294.5462	464.7574	-1698.008
grapevine	CA_populations	pop1	16118004	2019	NA	NA	NA	246.6922	175.905	226.0255	138.1698	246.0617	99.75611	299.4809	95.6725	-590.4656	867.8687	-588.678	630.2598	-1184.497	-487.8317	103.9727	-172.5766	888.9627	-1470.312
grapevine	CA_populations	pop1	16118004	2019	NA	NA	NA	382.0638	343.3096	340.6801	297.8854	356.1431	239.1932	454.621	231.1707	-832.0058	719.9695	-763.6781	462.7236	-870.4319	-855.7968	-46.40902	-470.8934	226.6181	-1847.749
grapevine	CA_populations	pop1	16118005	2019	NA	NA	NA	421.9439	334.6067	393.1945	293.4007	414.628	256.0744	467.6244	248.8847	-861.8341	606.9549	-769.1631	459.5718	-1060.365	-827.5056	-130.3158	-441.9284	280.7234	-1909.32
grapevine	CA_populations	pop1	16118005	2019	NA	NA	NA	309.1576	344.7624	298.667	299.4967	313.0753	233.362	363.4131	228.0216	-629.7756	726.8819	-599.8725	559.4536	-1000.023	-588.5747	-383.2724	-601.8567	542.8705	-2039.902
grapevine	CA_populations	pop1	16118005	2019	NA	NA	NA	398.0917	309.4734	380.4149	278.165	389.1135	241.4449	437.8973	238.807	-830.0179	673.5102	-609.3813	422.6286	-1105.398	-868.9358	-102.8894	-397.2489	333.8809	-1920.034
grapevine	CA_populations	pop1	16118006	2019	NA	NA	NA	478.9181	471.443	466.4312	432.7789	477.3715	398.4364	513.8647	391.737	-745.6175	488.2257	-633.7658	357.7563	-845.0831	-793.3438	-515.1783	-828.04	54.8378	-1844.503
grapevine	CA_populations	pop1	16118006	2019	NA	NA	NA	323.6702	331.225	310.8467	304.4067	321.6804	264.7842	375.4357	258.1254	-701.4491	615.1797	-652.4394	479.6003	-1163.953	-499.823	-23.49403	-293.2063	407.1607	-2054.474
grapevine	CA_populations	pop1	16118007	2019	NA	NA	NA	390.9806	331.4539	375.8692	293.8047	381.5641	242.4485	465.6986	234.4349	-733.796	631.7611	-598.0665	464.8064	-1012.024	-623.0581	-206.0113	-504.6998	431.2384	-1979.52
grapevine	CA_populations	pop1	16118007	2019	NA	NA	NA	361.2267	403.0907	335.1445	364.724	348.7659	304.5129	402.2017	302.5656	-840.1362	736.4269	-384.8113	389.6296	-1004.199	-938.6236	-177.973	-582.36	235.4553	-1815.222
grapevine	CA_populations	pop1	16118007	2019	NA	NA	NA	423.1707	374.9823	397.8388	326.6806	414.9177	276.4454	461.993	265.461	-738.9187	743.1279	-662.538	512.8601	-909.8867	-1002.437	-324.7376	-727.2957	219.7662	-1797.477
grapevine	CA_populations	pop1	16118008	2019	NA	NA	NA	231.9208	237.3527	216.5588	217.2361	227.0437	187.9974	286.3964	186.1017	-543.9014	701.9335	-427.9239	489.8366	-1203.163	-454.5708	175.1099	-24.71347	670.0473	-1823.278
grapevine	CA_populations	pop1	16118008	2019	NA	NA	NA	258.8887	250.4775	247.445	218.7705	254.9566	193.0284	304.2194	188.8803	-624.5868	818.1436	-603.2001	630.2958	-1037.333	-601.8819	121.9643	-145.0216	589.2891	-1697.259
grapevine	CA_populations	pop1	16118008	2019	NA	NA	NA	260.9529	267.7376	252.2184	231.2453	275.8636	189.9782	325.7063	186.8743	-586.5459	761.8303	-484.7198	497.324	-996.5183	-626.3369	179.5407	-55.36258	546.0572	-1953.751
grapevine	CA_populations	pop1	16118009	2019	NA	NA	NA	390.4783	362.4903	360.1089	335.6777	368.5993	277.2782	454.1528	269.7508	-696.9057	695.2097	-688.2243	485.1902	-857.0094	-792.4723	-502.093	-828.2923	409.9734	-1856.508
grapevine	CA_populations	pop1	16118009	2019	NA	NA	NA	396.5569	371.2734	375.6199	340.382	383.9478	306.5737	445.8317	293.4103	-704.2657	645.318	-684.6296	462.8413	-891.3714	-711.9665	-282.9754	-605.9778	381.0796	-1986.475
grapevine	CA_populations	pop1	16118009	2019	NA	NA	NA	388.7562	363.0086	375.6414	319.9869	389.5813	276.1693	448.007	261.6581	-736.2258	686.8712	-722.2944	529.8877	-947.6901	-649.8877	-427.2559	-774.9262	442.0296	-1775.627
grapevine	CA_populations	pop1	16118010	2019	NA	NA	NA	365.8543	313.6748	345.6575	284.3687	368.7891	249.6184	410.6435	250.6808	-787.2615	522.6051	-662.4147	347.7782	-990.6597	-1157.814	332.107	147.9101	94.7561	-1844.864
grapevine	CA_populations	pop1	16118010	2019	NA	NA	NA	339.4122	270.8458	328.6483	244.5149	336.0423	209.3563	377.5413	202.2541	-657.228	702.785	-614.879	499.8695	-950.8668	-1082.566	297.7063	62.50902	167.4313	-1992.78
grapevine	CA_populations	pop1	16118010	2019	NA	NA	NA	339.9409	302.3773	326.0128	262.7556	347.2934	222.937	379.1679	218.032	-802.4361	671.0079	-491.1593	403.8422	-1176.154	-790.6736	239.6756	64.28186	369.0564	-1944.672
grapevine	CA_populations	pop1	16118011	2019	NA	NA	NA	361.0696	338.7825	349.1073	313.4522	358.4377	287.1768	395.7028	287.1916	-737.0503	680.9085	-659.4933	483.419	-1048.771	-862.1944	-175.8932	-508.2834	368.6943	-1992.221
grapevine	CA_populations	pop1	16118011	2019	NA	NA	NA	337.8442	319.1203	326.9666	289.3826	341.1035	254.7199	385.3031	255.1877	-843.8033	703.7589	-696.536	520.1686	-1088.198	-863.4913	-85.36132	-441.2647	446.4701	-1932.083
grapevine	CA_populations	pop1	16118011	2019	NA	NA	NA	288.661	341.5292	274.0396	307.4611	294.3337	279.2854	354.8952	279.451	-593.8603	899.3641	-550.5469	627.2307	-910.0498	-1003.02	-172.6337	-630.9928	396.9486	-1833.366
grapevine	CA_populations	pop1	16118012	2019	NA	NA	NA	349.2817	362.9225	334.6125	331.8102	353.373	294.0005	391.6896	292.958	-718.3409	723.322	-644.3395	544.3099	-866.9934	-794.9262	-348.4983	-646.9789	397.8679	-1917.116
grapevine	CA_populations	pop1	16118012	2019	NA	NA	NA	412.9918	333.143	380.5459	294.6337	392.436	253.9955	443.7261	244.9763	-899.2443	707.9481	-780.5617	448.733	-1065.96	-761.4357	-135.0909	-491.4228	400.2007	-1723.514
grapevine	CA_populations	pop1	16118012	2019	NA	NA	NA	278.516	289.4567	262.4506	263.6001	281.6727	224.4269	323.9431	224.3419	-703.1073	841.4557	-619.6224	633.2997	-1014.905	-800.3475	-276.5893	-680.8143	526.596	-1775.059
grapevine	CA_populations	pop1	16118013	2019	NA	NA	NA	404.0982	366.0945	379.2508	331.3455	391.2787	292.6748	453.4736	291.163	-733.0163	610.2575	-614.7322	446.6863	-1011.029	-780.5031	-323.7919	-624.2961	304.3334	-2079.502
grapevine	CA_populations	pop1	16118013	2019	NA	NA	NA	411.5788	478.9266	396.6878	440.227	409.6975	403.3708	464.8617	398.0273	-751.5617	411.4159	-662.6218	313.6623	-713.3457	-796.4869	-247.3303	-530.2372	-143.0173	-2087.666
grapevine	CA_populations	pop1	16118013	2019	NA	NA	NA	387.8188	371.1322	377.6552	335.8245	387.3211	293.6138	441.2348	279.8453	-738.5247	644.9842	-646.5046	442.6464	-997.4466	-887.0715	-315.8765	-711.7171	305.1258	-1947.47
grapevine	CA_populations	pop1	16118014	2019	NA	NA	NA	322.1091	334.8009	309.8487	310.2923	321.5153	276.3793	365.4345	271.0469	-679.3002	735.8555	-577.8521	561.9841	-792.6015	-977.3475	-481.4823	-892.563	346.4877	-1873.282
grapevine	CA_populations	pop1	16118014	2019	NA	NA	NA	377.287	304.3303	361.0961	268.678	374.9791	222.3389	421.6382	217.3055	-719.3472	689.3033	-613.0056	478.4958	-900.7806	-826.1893	-613.5573	-829.3926	531.5656	-1929.985
grapevine	CA_populations	pop1	16118014	2019	NA	NA	NA	336.8789	317.8427	313.9556	275.8967	349.5102	228.2694	396.3946	226.1831	-768.1177	758.782	-673.2363	518.9027	-899.0516	-902.5337	-444.1645	-844.5968	421.2181	-1904.472
grapevine	CA_populations	pop1	16118016	2019	NA	NA	NA	379.9069	355.3291	375.2199	331.8536	397.55	302.7682	436.1567	301.9164	-696.447	650.3049	-650.8743	426.1196	-1048.478	-911.9159	158.0626	-141.6724	115.3116	-1922.87
grapevine	CA_populations	pop1	16118016	2019	NA	NA	NA	358.9501	327.7612	342.8135	301.4484	356.9346	262.7056	402.6745	255.4306	-736.7202	715.2341	-559.5628	498.8457	-1173.403	-812.4285	-18.07576	-350.7145	440.7138	-1774.984
grapevine	CA_populations	pop1	16118016	2019	NA	NA	NA	393.9367	337.7701	389.8496	301.9518	406.5804	270.8289	461.7423	269.9307	-804.8758	649.8462	-671.7974	472.4034	-943.1054	-913.7869	162.7069	-61.21269	159.0443	-1940.898
grapevine	CA_populations	pop1	16118017	2019	NA	NA	NA	376.9	435.3793	359.7438	408.4516	375.7887	377.1488	412.0192	379.5795	-706.2376	617.8896	-581.9307	465.6536	-871.1994	-853.5727	-251.1977	-773.1004	109.074	-1727.808
grapevine	CA_populations	pop1	16118017	2019	NA	NA	NA	414.349	382.9078	383.7172	341.09	396.1981	306.0681	448.0201	293.8268	-761.0499	774.2293	-651.4686	567.2247	-914.0201	-1023.471	-313.2678	-780.5006	259.5426	-1470.487
grapevine	CA_populations	pop1	16118017	2019	NA	NA	NA	438.3385	403.013	417.6512	377.5204	413.1358	327.1402	474.2271	307.4129	-819.7708	620.8352	-704.4728	441.9761	-919.7066	-880.0403	-411.9957	-813.5045	212.1865	-1580.439
grapevine	CA_populations	pop1	16118018	2019	NA	NA	NA	400.3322	364.1337	396.858	333.3669	407.5859	284.985	453.7668	279.2485	-793.3717	682.3206	-661.1269	475.0356	-841.9147	-869.7941	-108.8278	-428.6269	288.9777	-1935.723
grapevine	CA_populations	pop1	16118018	2019	NA	NA	NA	376.9002	360.5952	371.3342	329.264	387.0917	301.4965	428.8092	301.0856	-720.721	751.5421	-655.4675	584.17	-914.7837	-876.7228	-388.6736	-822.3622	329.5627	-1905.959
grapevine	CA_populations	pop1	16118018	2019	NA	NA	NA	383.6738	363.3256	361.4281	331.5534	380.9993	299.3847	437.426	291.0253	-606.1927	698.1158	-549.0819	518.8139	-911.8041	-791.55	-551.1417	-745.7952	420.4074	-1966.908
grapevine	CA_populations	pop1	16118019	2019	NA	NA	NA	429.28	398.9079	401.1125	363.4728	403.6335	309.5299	468.6012	299.752	-724.721	655.3882	-677.2474	481.0668	-828.7842	-913.8701	-540.7531	-908.5067	193.0473	-1715.51
grapevine	CA_populations	pop1	16118019	2019	NA	NA	NA	373.1393	370.0812	356.2812	330.0912	380.2335	291.2919	425.699	286.4407	-704.7253	692.8121	-670.0174	502.5769	-747.9993	-922.6981	-457.7163	-891.3207	311.9901	-1780.75
grapevine	CA_populations	pop1	16118019	2019	NA	NA	NA	454.3609	408.2554	441.5321	370.2562	460.8775	328.0618	502.4823	319.7738	-789.9085	506.7674	-771.867	399.67	-995.6762	-949.1835	-485.7434	-831.8131	242.7715	-1731.786
grapevine	CA_populations	pop1	16118020	2019	NA	NA	NA	363.5724	393.851	371.0112	331.0883	399.043	257.6448	502.0325	260.0916	-587.2928	557.7231	-536.0672	380.9778	-779.8429	-669.4494	-518.7455	-621.282	219.2935	-2300.534
grapevine	CA_populations	pop1	16118020	2019	NA	NA	NA	332.4882	306.6634	323.4532	266.0479	356.479	231.9587	447.5637	230.5156	-770.3974	836.0174	-659.1407	594.498	-758.6291	-842.466	-479.8216	-798.9319	472.6025	-1821
grapevine	CA_populations	pop1	16118020	2019	NA	NA	NA	481.1336	303.7994	477.8782	278.6813	482.0339	246.134	541.6817	236.4406	-843.8784	624.3065	-684.3608	402.6108	-973.1272	-742.7445	-246.0784	-802.127	152.7598	-1878.798
grapevine	CA_populations	pop1	16118022	2019	NA	NA	NA	307.4073	296.7143	300.5108	265.1016	310.074	231.1409	339.6546	227.833	-784.2355	748.3514	-729.8658	574.0522	-1070.501	-980.4804	119.5958	-91.87765	440.4023	-1847.84
grapevine	CA_populations	pop1	16118022	2019	NA	NA	NA	300.6734	279.3984	285.8083	253.7205	298.9149	218.6169	331.3628	217.309	-747.672	724.8038	-734.0398	514.037	-1131.502	-974.6548	201.4126	-21.5538	343.7886	-1841.8
grapevine	CA_populations	pop1	16118022	2019	NA	NA	NA	331.6786	360.1926	317.6373	325.6059	339.2768	292.6196	380.5826	282.7351	-954.5644	633.104	-250.619	353.2541	-975.2894	-1040.759	179.1478	-25.66353	28.31578	-1802.214
grapevine	CA_populations	pop1	16118023	2019	NA	NA	NA	389.2384	378.1959	378.996	351.5619	383.951	316.7008	421.5059	309.3894	-757.5861	577.5122	-616.5071	386.1801	-970.5114	-583.5613	110.157	-166.3733	271.106	-1992.627
grapevine	CA_populations	pop1	16118023	2019	NA	NA	NA	361.5219	338.8131	351.3294	314.1959	359.4276	285.6437	397.3666	275.4811	-810.0217	628.4495	-700.7663	456.8621	-1050.765	-667.0629	160.1889	-50.80226	360.6367	-1954.445
grapevine	CA_populations	pop1	16118023	2019	NA	NA	NA	304.8519	311.9853	295.6495	280.3141	315.208	247.155	341.3976	244.6966	-761.2851	663.1218	-660.3788	484.4009	-1108.672	-733.3883	234.137	28.72098	366.1581	-1750.937
grapevine	CA_populations	pop1	16118024	2019	NA	NA	NA	312.2577	291.1488	292.0373	243.6395	320.0363	202.1037	369.4749	199.3064	-580.6776	766.0762	-585.4117	591.4502	-1054.906	-933.6598	147.0169	-109.9479	476.3048	-1822.73
grapevine	CA_populations	pop1	16118024	2019	NA	NA	NA	324.8781	243.7267	308.1587	208.337	324.4971	155.923	374.9546	156.9832	-812.1454	740.9951	-742.7375	536.6126	-1036.782	-860.8245	282.4676	-12.43048	492.2465	-1834.956
grapevine	CA_populations	pop1	16118024	2019	NA	NA	NA	264.4417	297.6703	254.7022	258.9841	280.6891	220.048	327.0697	221.7736	-586.8253	836.5202	-473.8264	495.4337	-1072.244	-651.8824	50.876	-187.6568	628.7639	-1892.008
grapevine	CA_populations	pop1	16118025	2019	NA	NA	NA	379.8092	328.0421	365.2754	283.5257	382.5351	226.231	435.4095	229.1517	-733.1369	657.4969	-680.2546	523.4416	-924.6689	-796.4102	-467.239	-800.9765	430.1682	-1931.115
grapevine	CA_populations	pop1	16118025	2019	NA	NA	NA	394.6685	344.9896	380.785	316.8018	392.2563	277.0362	436.0524	266.7519	-733.4574	659.2017	-705.5328	503.8879	-942.3258	-890.1109	-519.8953	-814.3981	461.3612	-1793.381
grapevine	CA_populations	pop1	16118025	2019	NA	NA	NA	375.9581	322.3347	357.8094	274.4187	379.4713	238.8802	435.8983	236.0243	-709.6796	842.4988	-629.6358	648.7664	-779.4722	-930.9818	-434.8188	-798.1779	367.4537	-1851.081
